province;red;green;blue;x;x
8788;208;111;52;x;x
8789;245;244;167;x;x
8790;35;146;96;x;x
8791;196;4;26;x;x
8792;162;170;48;x;x
8793;149;12;235;x;x
8794;207;11;61;x;x
8795;225;169;167;x;x
8796;96;74;23;x;x
8797;254;0;215;x;x
8798;43;170;6;x;x
8799;1;0;26;x;x
8800;96;253;19;x;x
8801;12;199;214;x;x
8802;185;213;174;x;x
8803;243;171;213;x;x
8804;7;27;129;x;x
8805;67;215;177;x;x
8806;223;58;77;x;x
8807;94;138;23;x;x
8808;250;136;103;x;x
8809;160;139;101;x;x
8810;247;207;160;x;x
8811;114;37;184;x;x
8812;147;240;68;x;x
8813;232;223;144;x;x
8814;246;247;150;x;x
8815;101;59;43;x;x
8816;41;191;237;x;x
8817;5;198;183;x;x
8818;231;95;219;x;x
8819;29;120;98;x;x
8820;115;33;92;x;x
8821;190;117;171;x;x
8822;253;167;29;x;x
8823;141;184;104;x;x
8824;35;113;98;x;x
8825;15;63;103;x;x
8826;71;21;28;x;x
8827;149;42;195;x;x
8828;152;116;166;x;x
8829;188;172;241;x;x
8830;108;227;187;x;x
8831;130;114;224;x;x
8832;164;223;119;x;x
8833;16;183;178;x;x
8834;93;109;6;x;x
8835;45;178;132;x;x
8836;69;217;28;x;x
8837;155;116;15;x;x
8838;72;29;7;x;x
8839;20;68;115;x;x
8840;139;88;70;x;x
8841;61;205;30;x;x
8842;49;217;213;x;x
8843;28;200;240;x;x
8844;47;126;36;x;x
8845;131;61;56;x;x
8846;24;241;131;x;x
8847;114;235;199;x;x
8848;9;204;50;x;x
8849;212;23;39;x;x
8850;138;192;122;x;x
8851;119;219;199;x;x
8852;215;134;40;x;x
8853;192;144;130;x;x
8854;7;7;124;x;x
8855;39;63;145;x;x
8856;217;54;44;x;x
8857;172;155;104;x;x
8858;227;159;24;x;x
8859;9;6;255;x;x
8860;202;73;10;x;x
8861;57;161;123;x;x
8862;81;201;198;x;x
8863;106;19;239;x;x
8864;138;180;196;x;x
8865;104;64;40;x;x
8866;42;31;93;x;x
8867;173;205;144;x;x
8868;61;129;115;x;x
8869;20;251;186;x;x
8870;178;129;67;x;x
8871;93;122;43;x;x
8872;156;131;253;x;x
8873;160;0;193;x;x
8874;83;244;141;x;x
8875;106;225;140;x;x
8876;200;31;104;x;x
8877;221;89;198;x;x
8878;19;91;32;x;x
8879;251;172;177;x;x
8880;206;24;222;x;x
8881;228;220;135;x;x
8882;211;202;208;x;x
8883;185;15;164;x;x
8884;40;111;13;x;x
8885;41;225;182;x;x
8886;203;215;228;x;x
8887;26;217;108;x;x
8888;122;215;200;x;x
8889;164;254;252;x;x
8890;209;196;61;x;x
8891;210;115;140;x;x
8892;51;95;170;x;x
8893;21;114;60;x;x
8894;210;135;128;x;x
8895;47;220;39;x;x
8896;71;0;87;x;x
8897;39;245;170;x;x
8898;33;225;196;x;x
8899;141;229;187;x;x
8900;204;218;39;x;x
8901;231;57;117;x;x
8902;144;61;202;x;x
8903;113;255;233;x;x
8904;87;95;202;x;x
8905;202;165;22;x;x
8906;163;5;182;x;x
8907;230;231;154;x;x
8908;79;122;189;x;x
8909;41;172;242;x;x
8910;252;145;62;x;x
8911;117;30;0;x;x
8912;162;1;18;x;x
8913;153;49;206;x;x
8914;16;226;53;x;x
8915;253;172;140;x;x
8916;120;31;231;x;x
8917;151;224;231;x;x
8918;59;82;196;x;x
8919;113;23;127;x;x
8920;83;29;89;x;x
8921;111;56;228;x;x
8922;159;43;242;x;x
8923;187;238;158;x;x
8924;47;89;41;x;x
8925;250;245;179;x;x
8926;241;58;3;x;x
8927;119;56;203;x;x
8928;144;45;161;x;x
8929;25;74;72;x;x
8930;179;29;179;x;x
8931;89;83;55;x;x
8932;149;217;11;x;x
8933;124;132;104;x;x
8934;242;165;15;x;x
8935;80;250;61;x;x
8936;181;89;137;x;x
8937;211;52;186;x;x
8938;116;18;4;x;x
8939;62;69;114;x;x
8940;204;143;90;x;x
8941;203;64;165;x;x
8942;27;127;187;x;x
8943;207;127;21;x;x
8944;193;120;164;x;x
8945;36;188;101;x;x
8946;133;62;196;x;x
8947;122;196;195;x;x
8948;180;196;66;x;x
8949;95;252;130;x;x
8950;186;149;241;x;x
8951;31;57;11;x;x
8952;159;249;81;x;x
8953;203;81;250;x;x
8954;123;59;46;x;x
8955;14;220;145;x;x
8956;31;100;78;x;x
8957;146;143;197;x;x
8958;28;79;124;x;x
8959;162;162;2;x;x
8960;78;48;131;x;x
8961;124;90;161;x;x
8962;74;69;120;x;x
8963;9;114;0;x;x
8964;21;34;251;x;x
8965;79;227;222;x;x
8966;205;234;189;x;x
8967;114;121;186;x;x
8968;112;22;251;x;x
8969;241;104;128;x;x
8970;166;109;206;x;x
8971;211;135;89;x;x
8972;234;187;82;x;x
8973;248;12;130;x;x
8974;152;106;191;x;x
8975;148;77;22;x;x
8976;64;120;17;x;x
8977;220;168;184;x;x
8978;83;66;224;x;x
8979;51;15;104;x;x
8980;222;86;237;x;x
8981;166;21;61;x;x
8982;201;51;159;x;x
8983;165;174;93;x;x
8984;212;9;115;x;x
8985;226;59;135;x;x
8986;223;171;134;x;x
8987;83;41;77;x;x
8988;211;56;120;x;x
8989;100;248;220;x;x
8990;243;123;132;x;x
8991;35;164;206;x;x
8992;85;249;120;x;x
8993;192;105;100;x;x
8994;122;47;92;x;x
8995;156;174;184;x;x
8996;37;70;22;x;x
8997;201;181;101;x;x
8998;89;231;221;x;x
8999;148;105;85;x;x
9000;146;2;58;x;x
9001;224;29;212;x;x
9002;142;182;255;x;x
9003;188;173;86;x;x
9004;171;160;236;x;x
9005;67;158;191;x;x
9006;235;240;161;x;x
9007;157;247;110;x;x
9008;130;236;83;x;x
9009;216;236;5;x;x
9010;18;55;27;x;x
9011;106;4;218;x;x
9012;220;201;41;x;x
9013;16;178;104;x;x
9014;247;198;234;x;x
9015;78;38;34;x;x
9016;139;149;109;x;x
9017;125;221;201;x;x
9018;63;200;130;x;x
9019;170;229;35;x;x
9020;143;143;215;x;x
9021;44;13;32;x;x
9022;85;26;192;x;x
9023;51;59;73;x;x
9024;49;193;1;x;x
9025;58;77;239;x;x
9026;61;248;45;x;x
9027;35;22;250;x;x
9028;121;136;1;x;x
9029;181;29;229;x;x
9030;238;144;192;x;x
9031;241;156;3;x;x
9032;67;217;159;x;x
9033;96;218;199;x;x
9034;199;111;104;x;x
9035;181;150;237;x;x
9036;220;29;194;x;x
9037;247;65;151;x;x
9038;197;26;196;x;x
9039;78;170;241;x;x
9040;211;98;28;x;x
9041;16;181;220;x;x
9042;77;252;109;x;x
9043;27;126;186;x;x
9044;217;86;11;x;x
9045;94;141;208;x;x
9046;113;91;133;x;x
9047;47;41;45;x;x
9048;12;153;82;x;x
9049;188;151;198;x;x
9050;1;44;97;x;x
9051;14;172;181;x;x
9052;235;162;46;x;x
9053;37;28;77;x;x
9054;40;29;32;x;x
9055;73;118;56;x;x
9056;107;37;228;x;x
9057;147;69;13;x;x
9058;120;42;23;x;x
9059;196;251;158;x;x
9060;46;195;245;x;x
9061;205;100;193;x;x
9062;93;15;178;x;x
9063;152;251;206;x;x
9064;55;88;118;x;x
9065;139;88;91;x;x
9066;72;39;72;x;x
9067;221;220;223;x;x
9068;25;107;210;x;x
9069;16;235;49;x;x
9070;73;145;157;x;x
9071;68;220;230;x;x
9072;173;113;116;x;x
9073;2;172;162;x;x
9074;111;184;97;x;x
9075;239;164;205;x;x
9076;103;34;122;x;x
9077;67;203;125;x;x
9078;176;223;242;x;x
9079;167;14;48;x;x
9080;82;106;106;x;x
9081;146;233;248;x;x
9082;92;162;28;x;x
9083;81;79;98;x;x
9084;141;18;76;x;x
9085;178;11;181;x;x
9086;176;106;42;x;x
9087;223;119;208;x;x
9088;238;13;150;x;x
9089;209;157;52;x;x
9090;92;104;54;x;x
9091;133;239;207;x;x
9092;49;150;190;x;x
9093;234;123;146;x;x
9094;250;145;208;x;x
9095;157;115;165;x;x
9096;127;242;34;x;x
9097;192;215;34;x;x
9098;219;8;131;x;x
9099;116;130;213;x;x
9100;237;13;3;x;x
9101;85;191;194;x;x
9102;50;52;252;x;x
9103;131;216;173;x;x
9104;113;147;49;x;x
9105;146;173;167;x;x
9106;175;157;176;x;x
9107;166;212;97;x;x
9108;254;141;9;x;x
9109;106;57;105;x;x
9110;103;79;34;x;x
9111;228;69;215;x;x
9112;171;72;59;x;x
9113;252;191;42;x;x
9114;58;10;103;x;x
9115;230;240;82;x;x
9116;109;81;60;x;x
9117;71;27;222;x;x
9118;7;195;149;x;x
9119;126;132;86;x;x
9120;107;249;242;x;x
9121;124;4;248;x;x
9122;45;78;187;x;x
9123;127;87;200;x;x
9124;2;252;172;x;x
9125;86;154;181;x;x
9126;109;211;50;x;x
9127;163;201;51;x;x
9128;195;14;113;x;x
9129;47;162;192;x;x
9130;146;198;14;x;x
9131;78;35;192;x;x
9132;28;112;15;x;x
9133;208;97;35;x;x
9134;230;92;80;x;x
9135;91;183;185;x;x
9136;7;7;57;x;x
9137;16;48;255;x;x
9138;148;5;231;x;x
9139;250;158;172;x;x
9140;64;125;133;x;x
9141;217;105;242;x;x
9142;5;63;232;x;x
9143;150;56;113;x;x
9144;42;182;8;x;x
9145;106;195;149;x;x
9146;210;78;254;x;x
9147;141;100;35;x;x
9148;148;188;137;x;x
9149;216;127;73;x;x
9150;221;214;100;x;x
9151;24;6;63;x;x
9152;97;212;209;x;x
9153;103;96;124;x;x
9154;155;91;41;x;x
9155;112;164;63;x;x
9156;115;162;213;x;x
9157;3;7;165;x;x
9158;158;13;238;x;x
9159;240;19;19;x;x
9160;25;128;39;x;x
9161;117;57;169;x;x
9162;193;100;145;x;x
9163;18;61;128;x;x
9164;202;168;54;x;x
9165;170;235;102;x;x
9166;47;54;165;x;x
9167;171;254;199;x;x
9168;221;18;109;x;x
9169;100;193;242;x;x
9170;56;122;16;x;x
9171;8;216;15;x;x
9172;20;81;229;x;x
9173;135;149;65;x;x
9174;36;33;218;x;x
9175;3;166;71;x;x
9176;62;245;26;x;x
9177;38;17;255;x;x
9178;84;167;141;x;x
9179;213;46;189;x;x
9180;223;212;216;x;x
9181;3;89;116;x;x
9182;103;120;86;x;x
9183;179;101;154;x;x
9184;92;222;189;x;x
9185;134;197;49;x;x
9186;249;108;131;x;x
9187;192;20;100;x;x
9188;37;9;54;x;x
9189;13;250;120;x;x
9190;225;38;159;x;x
9191;214;232;217;x;x
9192;116;227;62;x;x
9193;146;199;15;x;x
9194;170;74;57;x;x
9195;254;255;126;x;x
9196;169;194;50;x;x
9197;144;156;67;x;x
9198;213;243;172;x;x
9199;243;58;193;x;x
9200;164;119;105;x;x
9201;140;174;92;x;x
9202;135;61;17;x;x
9203;33;34;191;x;x
9204;249;114;46;x;x
9205;99;199;237;x;x
9206;50;85;160;x;x
9207;89;113;177;x;x
9208;26;24;235;x;x
9209;37;170;14;x;x
9210;168;86;129;x;x
9211;239;53;66;x;x
9212;101;201;191;x;x
9213;5;90;180;x;x
9214;2;250;0;x;x
9215;119;189;39;x;x
9216;208;241;235;x;x
9217;166;43;178;x;x
9218;184;13;4;x;x
9219;27;139;254;x;x
9220;124;175;147;x;x
9221;20;166;144;x;x
9222;6;214;173;x;x
9223;210;101;161;x;x
9224;48;195;61;x;x
9225;18;150;184;x;x
9226;237;99;24;x;x
9227;100;41;244;x;x
9228;37;33;155;x;x
9229;195;22;169;x;x
9230;15;132;203;x;x
9231;149;35;128;x;x
9232;146;231;101;x;x
9233;118;135;211;x;x
9234;23;43;130;x;x
9235;26;130;190;x;x
9236;205;125;218;x;x
9237;15;188;123;x;x
9238;255;228;228;x;x
9239;166;188;88;x;x
9240;67;78;139;x;x
9241;181;158;39;x;x
9242;176;125;92;x;x
9243;0;34;188;x;x
9244;154;230;181;x;x
9245;200;25;4;x;x
9246;35;209;180;x;x
9247;190;149;196;x;x
9248;46;147;94;x;x
9249;20;91;135;x;x
9250;97;9;160;x;x
9251;37;40;176;x;x
9252;131;146;119;x;x
9253;83;237;62;x;x
9254;224;83;19;x;x
9255;184;197;223;x;x
9256;90;18;182;x;x
9257;229;149;130;x;x
9258;92;56;115;x;x
9259;148;236;1;x;x
9260;13;16;237;x;x
9261;91;15;7;x;x
9262;137;59;237;x;x
9263;41;160;122;x;x
9264;199;220;221;x;x
9265;185;45;111;x;x
9266;148;59;200;x;x
9267;53;143;185;x;x
9268;177;126;0;x;x
9269;235;186;224;x;x
9270;0;200;21;x;x
9271;227;167;3;x;x
9272;84;75;224;x;x
9273;188;169;169;x;x
9274;196;153;180;x;x
9275;197;240;241;x;x
9276;107;227;170;x;x
9277;106;139;235;x;x
9278;186;251;217;x;x
9279;192;219;180;x;x
9280;45;54;46;x;x
9281;89;217;253;x;x
9282;46;80;234;x;x
9283;44;85;152;x;x
9284;238;136;164;x;x
9285;154;249;121;x;x
9286;214;73;153;x;x
9287;43;76;3;x;x
9288;16;200;62;x;x
9289;189;245;201;x;x
9290;113;52;164;x;x
9291;238;163;215;x;x
9292;132;31;18;x;x
9293;69;46;141;x;x
9294;61;124;99;x;x
9295;8;4;139;x;x
9296;87;56;252;x;x
9297;192;208;25;x;x
9298;204;118;108;x;x
9299;210;250;214;x;x
9300;108;255;146;x;x
9301;120;39;60;x;x
9302;110;77;139;x;x
9303;255;130;220;x;x
9304;220;128;164;x;x
9305;203;160;112;x;x
9306;17;244;195;x;x
9307;178;14;186;x;x
9308;170;237;20;x;x
9309;198;131;233;x;x
9310;211;246;72;x;x
9311;10;57;194;x;x
9312;95;66;101;x;x
9313;175;137;245;x;x
9314;147;149;214;x;x
9315;53;192;215;x;x
9316;97;126;2;x;x
9317;136;17;95;x;x
9318;188;40;29;x;x
9319;57;58;149;x;x
9320;163;4;111;x;x
9321;232;225;0;x;x
9322;179;2;62;x;x
9323;20;223;48;x;x
9324;171;39;248;x;x
9325;226;61;237;x;x
9326;61;5;105;x;x
9327;228;33;93;x;x
9328;45;105;217;x;x
9329;207;4;28;x;x
9330;165;91;61;x;x
9331;73;156;157;x;x
9332;103;35;146;x;x
9333;32;148;80;x;x
9334;164;248;92;x;x
9335;47;212;137;x;x
9336;70;4;11;x;x
9337;211;92;17;x;x
9338;39;6;229;x;x
9339;223;17;195;x;x
9340;79;105;74;x;x
9341;46;133;221;x;x
9342;43;171;199;x;x
9343;82;33;240;x;x
9344;61;24;59;x;x
9345;121;122;80;x;x
9346;130;37;31;x;x
9347;18;13;73;x;x
9348;181;51;170;x;x
9349;95;56;226;x;x
9350;177;38;69;x;x
9351;243;106;84;x;x
9352;41;23;155;x;x
9353;92;224;9;x;x
9354;12;30;109;x;x
9355;213;225;177;x;x
9356;37;115;247;x;x
9357;237;255;67;x;x
9358;166;8;171;x;x
9359;250;100;166;x;x
9360;178;73;120;x;x
9361;154;215;135;x;x
9362;25;152;136;x;x
9363;108;120;127;x;x
9364;187;187;157;x;x
9365;72;228;231;x;x
9366;210;50;74;x;x
9367;187;186;71;x;x
9368;147;93;52;x;x
9369;214;29;38;x;x
9370;21;49;252;x;x
9371;219;135;174;x;x
9372;251;90;169;x;x
9373;114;65;29;x;x
9374;211;36;5;x;x
9375;63;51;172;x;x
9376;88;229;216;x;x
9377;212;71;137;x;x
9378;112;225;161;x;x
9379;232;22;121;x;x
9380;218;77;14;x;x
9381;182;132;42;x;x
9382;6;240;74;x;x
9383;200;133;66;x;x
9384;209;43;15;x;x
9385;39;134;157;x;x
9386;118;59;7;x;x
9387;23;131;251;x;x
9388;24;70;160;x;x
9389;69;135;116;x;x
9390;136;80;172;x;x
9391;94;52;25;x;x
9392;251;130;217;x;x
9393;111;83;16;x;x
9394;64;119;186;x;x
9395;13;253;227;x;x
9396;21;136;52;x;x
9397;214;100;197;x;x
9398;228;181;162;x;x
9399;50;158;130;x;x
9400;235;81;143;x;x
9401;244;143;80;x;x
9402;251;132;2;x;x
9403;154;92;128;x;x
9404;192;17;112;x;x
9405;53;216;241;x;x
9406;207;59;21;x;x
9407;9;135;40;x;x
9408;212;19;131;x;x
9409;153;193;90;x;x
9410;35;190;188;x;x
9411;143;160;40;x;x
9412;172;97;59;x;x
9413;49;175;108;x;x
9414;17;38;41;x;x
9415;128;72;188;x;x
9416;230;95;94;x;x
9417;249;148;224;x;x
9418;253;119;57;x;x
9419;205;234;27;x;x
9420;206;218;184;x;x
9421;239;29;213;x;x
9422;60;72;222;x;x
9423;46;215;115;x;x
9424;208;99;214;x;x
9425;253;96;46;x;x
9426;29;162;139;x;x
9427;137;67;19;x;x
9428;2;176;81;x;x
9429;168;169;200;x;x
9430;31;47;58;x;x
9431;205;123;221;x;x
9432;171;203;89;x;x
9433;31;216;113;x;x
9434;90;114;148;x;x
9435;111;216;74;x;x
9436;76;44;220;x;x
9437;28;6;135;x;x
9438;220;27;17;x;x
9439;12;69;168;x;x
9440;137;245;102;x;x
9441;84;245;208;x;x
9442;133;165;45;x;x
9443;86;104;126;x;x
9444;223;144;228;x;x
9445;149;175;240;x;x
9446;109;117;41;x;x
9447;36;1;195;x;x
9448;69;152;73;x;x
9449;13;245;28;x;x
9450;159;45;219;x;x
9451;129;169;59;x;x
9452;5;185;137;x;x
9453;170;180;192;x;x
9454;187;246;204;x;x
9455;86;129;44;x;x
9456;8;69;173;x;x
9457;181;30;158;x;x
9458;62;75;226;x;x
9459;238;20;169;x;x
9460;235;124;225;x;x
9461;234;22;149;x;x
9462;2;13;242;x;x
9463;189;64;246;x;x
9464;160;77;179;x;x
9465;218;241;4;x;x
9466;244;220;184;x;x
9467;254;170;241;x;x
9468;52;56;142;x;x
9469;178;6;134;x;x
9470;101;27;189;x;x
9471;205;29;221;x;x
9472;100;5;217;x;x
9473;78;176;170;x;x
9474;115;149;177;x;x
9475;133;51;192;x;x
9476;186;176;145;x;x
9477;242;206;90;x;x
9478;144;219;114;x;x
9479;189;212;218;x;x
9480;187;178;170;x;x
9481;69;197;7;x;x
9482;126;175;18;x;x
9483;234;113;81;x;x
9484;59;156;226;x;x
9485;154;107;188;x;x
9486;27;10;66;x;x
9487;212;214;165;x;x
9488;142;155;250;x;x
9489;191;100;10;x;x
9490;117;135;122;x;x
9491;206;221;155;x;x
9492;241;243;129;x;x
9493;87;155;249;x;x
9494;244;174;183;x;x
9495;31;82;144;x;x
9496;61;157;54;x;x
9497;194;123;204;x;x
9498;83;68;110;x;x
9499;1;183;196;x;x
9500;7;177;222;x;x
9501;213;22;21;x;x
9502;234;223;42;x;x
9503;111;113;202;x;x
9504;113;117;248;x;x
9505;176;230;154;x;x
9506;207;159;30;x;x
9507;164;22;210;x;x
9508;207;208;154;x;x
9509;0;120;5;x;x
9510;61;128;248;x;x
9511;19;136;166;x;x
9512;37;178;131;x;x
9513;54;5;225;x;x
9514;220;158;124;x;x
9515;133;82;12;x;x
9516;85;242;132;x;x
9517;6;208;20;x;x
9518;85;78;251;x;x
9519;8;116;51;x;x
9520;27;179;27;x;x
9521;236;72;98;x;x
9522;56;215;112;x;x
9523;133;55;209;x;x
9524;142;99;74;x;x
9525;55;150;147;x;x
9526;142;85;115;x;x
9527;43;143;5;x;x
9528;220;188;193;x;x
9529;106;76;171;x;x
9530;254;181;170;x;x
9531;47;51;41;x;x
9532;220;223;26;x;x
9533;20;72;163;x;x
9534;64;22;68;x;x
9535;213;224;31;x;x
9536;6;6;164;x;x
9537;211;11;198;x;x
9538;85;206;9;x;x
9539;36;120;113;x;x
9540;62;218;245;x;x
9541;115;4;58;x;x
9542;1;83;206;x;x
9543;151;86;39;x;x
9544;193;13;206;x;x
9545;198;255;101;x;x
9546;39;189;225;x;x
9547;55;128;125;x;x
9548;225;254;252;x;x
9549;177;19;124;x;x
9550;79;183;15;x;x
9551;56;250;217;x;x
9552;59;121;85;x;x
9553;9;55;12;x;x
9554;71;152;170;x;x
9555;253;3;89;x;x
9556;152;74;172;x;x
9557;161;165;65;x;x
9558;22;200;126;x;x
9559;179;195;137;x;x
9560;248;45;201;x;x
9561;95;186;73;x;x
9562;156;99;35;x;x
9563;165;7;66;x;x
9564;159;220;72;x;x
9565;113;89;48;x;x
9566;195;182;17;x;x
9567;166;13;196;x;x
9568;206;53;106;x;x
9569;1;67;198;x;x
9570;59;37;136;x;x
9571;230;211;171;x;x
9572;98;153;167;x;x
9573;199;242;114;x;x
9574;115;2;126;x;x
9575;117;90;10;x;x
9576;152;207;85;x;x
9577;98;126;151;x;x
9578;233;189;204;x;x
9579;129;232;52;x;x
9580;175;39;18;x;x
9581;163;108;153;x;x
9582;234;125;182;x;x
9583;81;254;229;x;x
9584;0;16;60;x;x
9585;116;125;181;x;x
9586;193;7;88;x;x
9587;199;110;101;x;x
9588;64;176;118;x;x
9589;168;131;133;x;x
9590;246;76;6;x;x
9591;214;225;160;x;x
9592;45;234;240;x;x
9593;234;60;19;x;x
9594;224;65;227;x;x
9595;165;170;90;x;x
9596;142;94;116;x;x
9597;194;181;240;x;x
9598;151;62;165;x;x
9599;67;32;185;x;x
9600;125;246;24;x;x
9601;53;202;67;x;x
9602;76;146;197;x;x
9603;137;37;94;x;x
9604;214;99;22;x;x
9605;96;73;129;x;x
9606;213;240;168;x;x
9607;111;252;170;x;x
9608;136;97;132;x;x
9609;128;245;7;x;x
9610;37;234;44;x;x
9611;97;136;46;x;x
9612;11;210;97;x;x
9613;146;228;10;x;x
9614;206;162;141;x;x
9615;24;160;38;x;x
9616;140;228;165;x;x
9617;145;194;202;x;x
9618;202;164;234;x;x
9619;17;104;134;x;x
9620;115;138;84;x;x
9621;114;193;16;x;x
9622;141;241;126;x;x
9623;45;195;14;x;x
9624;35;136;228;x;x
9625;101;162;226;x;x
9626;83;59;77;x;x
9627;13;136;184;x;x
9628;60;195;172;x;x
9629;74;238;66;x;x
9630;79;70;146;x;x
9631;47;45;74;x;x
9632;233;117;64;x;x
9633;164;223;77;x;x
9634;56;193;26;x;x
9635;179;194;155;x;x
9636;113;255;0;x;x
9637;220;196;92;x;x
9638;60;36;171;x;x
9639;4;224;129;x;x
9640;249;82;98;x;x
9641;217;110;32;x;x
9642;56;48;252;x;x
9643;182;140;41;x;x
9644;98;251;72;x;x
9645;22;223;241;x;x
9646;79;3;3;x;x
9647;227;43;250;x;x
9648;84;209;176;x;x
9649;171;146;197;x;x
9650;200;239;17;x;x
9651;165;6;153;x;x
9652;95;45;113;x;x
9653;18;97;69;x;x
9654;147;93;29;x;x
9655;36;241;38;x;x
9656;158;31;135;x;x
9657;225;53;64;x;x
9658;164;62;84;x;x
9659;194;70;75;x;x
9660;119;80;95;x;x
9661;98;131;83;x;x
9662;34;170;109;x;x
9663;100;22;25;x;x
9664;206;128;225;x;x
9665;109;60;190;x;x
9666;182;204;129;x;x
9667;185;18;49;x;x
9668;154;89;6;x;x
9669;159;98;210;x;x
9670;142;252;13;x;x
9671;1;16;119;x;x
9672;25;85;200;x;x
9673;198;157;164;x;x
9674;94;143;104;x;x
9675;125;185;11;x;x
9676;149;42;75;x;x
9677;157;93;69;x;x
9678;217;137;108;x;x
9679;115;215;109;x;x
9680;78;11;232;x;x
9681;25;97;80;x;x
9682;23;74;61;x;x
9683;201;154;104;x;x
9684;6;68;173;x;x
9685;223;201;115;x;x
9686;108;73;95;x;x
9687;210;118;65;x;x
9688;86;135;131;x;x
9689;183;176;93;x;x
9690;40;180;50;x;x
9691;84;56;227;x;x
9692;17;65;45;x;x
9693;205;148;29;x;x
9694;63;116;231;x;x
9695;87;27;34;x;x
9696;242;193;222;x;x
9697;71;254;157;x;x
9698;16;255;23;x;x
9699;166;106;103;x;x
9700;180;238;221;x;x
9701;221;9;110;x;x
9702;209;193;31;x;x
9703;110;62;92;x;x
9704;92;46;56;x;x
9705;177;105;97;x;x
9706;133;223;85;x;x
9707;63;173;193;x;x
9708;222;249;74;x;x
9709;243;48;190;x;x
9710;57;249;76;x;x
9711;234;22;117;x;x
9712;89;176;77;x;x
9713;123;84;9;x;x
9714;172;66;231;x;x
9715;129;138;240;x;x
9716;52;153;58;x;x
9717;171;193;58;x;x
9718;19;170;77;x;x
9719;82;254;24;x;x
9720;174;121;60;x;x
9721;199;247;254;x;x
9722;46;72;9;x;x
9723;126;96;152;x;x
9724;172;89;213;x;x
9725;189;85;114;x;x
9726;9;200;216;x;x
9727;251;252;40;x;x
9728;112;180;113;x;x
9729;148;66;193;x;x
9730;197;153;190;x;x
9731;147;91;114;x;x
9732;99;223;123;x;x
9733;97;41;167;x;x
9734;254;100;115;x;x
9735;76;142;151;x;x
9736;188;86;194;x;x
9737;85;160;202;x;x
9738;31;13;73;x;x
9739;208;129;37;x;x
9740;189;194;230;x;x
9741;7;142;87;x;x
9742;139;201;118;x;x
9743;186;68;205;x;x
9744;78;48;50;x;x
9745;245;27;237;x;x
9746;0;217;17;x;x
9747;46;214;165;x;x
9748;128;29;109;x;x
9749;119;155;80;x;x
9750;76;70;129;x;x
9751;55;192;167;x;x
9752;140;112;103;x;x
9753;75;61;136;x;x
9754;168;43;24;x;x
9755;201;237;191;x;x
9756;205;19;14;x;x
9757;133;245;98;x;x
9758;219;171;87;x;x
9759;242;227;95;x;x
9760;125;216;99;x;x
9761;250;217;112;x;x
9762;78;134;180;x;x
9763;152;74;28;x;x
9764;199;63;191;x;x
9765;130;233;9;x;x
9766;137;138;84;x;x
9767;118;253;243;x;x
9768;65;120;253;x;x
9769;149;59;57;x;x
9770;56;98;16;x;x
9771;174;29;13;x;x
9772;185;250;121;x;x
9773;198;125;46;x;x
9774;110;90;211;x;x
9775;109;22;115;x;x
9776;37;64;39;x;x
9777;253;43;132;x;x
9778;75;34;15;x;x
9779;175;204;245;x;x
9780;210;202;194;x;x
9781;120;27;110;x;x
9782;95;33;79;x;x
9783;52;34;251;x;x
9784;241;164;160;x;x
9785;64;188;163;x;x
9786;183;204;65;x;x
9787;140;205;231;x;x
9788;56;177;137;x;x
9789;126;12;235;x;x
9790;136;201;191;x;x
9791;252;90;212;x;x
9792;30;185;141;x;x
9793;193;204;72;x;x
9794;117;43;77;x;x
9795;72;160;237;x;x
9796;30;130;178;x;x
9797;193;160;149;x;x
9798;122;235;55;x;x
9799;170;126;213;x;x
9800;148;9;13;x;x
9801;20;211;137;x;x
9802;111;21;119;x;x
9803;14;55;33;x;x
9804;179;120;128;x;x
9805;233;249;50;x;x
9806;163;253;69;x;x
9807;230;206;159;x;x
9808;209;17;156;x;x
9809;174;207;79;x;x
9810;108;90;29;x;x
9811;90;8;253;x;x
9812;61;67;54;x;x
9813;205;219;8;x;x
9814;173;217;85;x;x
9815;187;12;223;x;x
9816;17;94;60;x;x
9817;117;62;73;x;x
9818;79;80;15;x;x
9819;5;139;26;x;x
9820;119;86;3;x;x
9821;157;113;44;x;x
9822;182;161;240;x;x
9823;95;172;47;x;x
9824;27;143;126;x;x
9825;68;17;21;x;x
9826;57;106;199;x;x
9827;222;248;115;x;x
9828;184;115;189;x;x
9829;15;39;147;x;x
9830;161;83;81;x;x
9831;190;226;32;x;x
9832;39;98;195;x;x
9833;153;60;117;x;x
9834;193;190;161;x;x
9835;87;41;8;x;x
9836;76;13;129;x;x
9837;188;87;4;x;x
9838;170;34;94;x;x
9839;196;227;97;x;x
9840;235;62;11;x;x
9841;238;158;97;x;x
9842;155;86;156;x;x
9843;126;157;56;x;x
9844;64;168;79;x;x
9845;92;247;142;x;x
9846;66;180;71;x;x
9847;96;242;169;x;x
9848;100;50;124;x;x
9849;176;7;91;x;x
9850;52;89;64;x;x
9851;17;89;34;x;x
9852;170;74;94;x;x
9853;79;75;220;x;x
9854;217;149;224;x;x
9855;73;38;49;x;x
9856;233;62;155;x;x
9857;130;206;232;x;x
9858;36;104;203;x;x
9859;76;251;235;x;x
9860;214;45;177;x;x
9861;152;221;247;x;x
9862;119;90;10;x;x
